,location,parameter,value,country,city,latitude,longitude,date,spot
132,ES0584A,o3,74,ES,Barcelona,41.482016278467,2.188296656,2020_03_06-15:00:00,Montcada i Reixac (pl. de Lluís Companys)
133,ES0584A,o3,66,ES,Barcelona,41.482016278467,2.188296656,2020_03_06-16:00:00,Montcada i Reixac (pl. de Lluís Companys)
134,ES0584A,o3,59,ES,Barcelona,41.482016278467,2.188296656,2020_03_06-18:00:00,Montcada i Reixac (pl. de Lluís Companys)
135,ES0584A,o3,59,ES,Barcelona,41.482016278467,2.188296656,2020_03_06-19:00:00,Montcada i Reixac (pl. de Lluís Companys)
136,ES0584A,o3,50,ES,Barcelona,41.482016278467,2.188296656,2020_03_06-20:00:00,Montcada i Reixac (pl. de Lluís Companys)
137,ES0584A,o3,44,ES,Barcelona,41.482016278467,2.188296656,2020_03_06-21:00:00,Montcada i Reixac (pl. de Lluís Companys)
138,ES0584A,o3,52,ES,Barcelona,41.482016278467,2.188296656,2020_03_06-22:00:00,Montcada i Reixac (pl. de Lluís Companys)
139,ES0584A,o3,54,ES,Barcelona,41.482016278467,2.188296656,2020_03_06-23:00:00,Montcada i Reixac (pl. de Lluís Companys)
140,ES0584A,o3,64,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-00:00:00,Montcada i Reixac (pl. de Lluís Companys)
141,ES0584A,o3,57,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-01:00:00,Montcada i Reixac (pl. de Lluís Companys)
142,ES0584A,o3,50,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-02:00:00,Montcada i Reixac (pl. de Lluís Companys)
143,ES0584A,o3,47,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-03:00:00,Montcada i Reixac (pl. de Lluís Companys)
144,ES0584A,o3,52,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-04:00:00,Montcada i Reixac (pl. de Lluís Companys)
145,ES0584A,o3,50,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-05:00:00,Montcada i Reixac (pl. de Lluís Companys)
146,ES0584A,o3,48,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-06:00:00,Montcada i Reixac (pl. de Lluís Companys)
147,ES0584A,o3,38,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-07:00:00,Montcada i Reixac (pl. de Lluís Companys)
148,ES0584A,o3,18,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-08:00:00,Montcada i Reixac (pl. de Lluís Companys)
149,ES0584A,o3,33,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-09:00:00,Montcada i Reixac (pl. de Lluís Companys)
150,ES0584A,o3,55,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-10:00:00,Montcada i Reixac (pl. de Lluís Companys)
151,ES0584A,o3,60,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-11:00:00,Montcada i Reixac (pl. de Lluís Companys)
152,ES0584A,o3,64,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-12:00:00,Montcada i Reixac (pl. de Lluís Companys)
153,ES0584A,o3,74,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-14:00:00,Montcada i Reixac (pl. de Lluís Companys)
154,ES0584A,o3,73,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-15:00:00,Montcada i Reixac (pl. de Lluís Companys)
155,ES0584A,o3,70,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-16:00:00,Montcada i Reixac (pl. de Lluís Companys)
156,ES0584A,o3,71,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-17:00:00,Montcada i Reixac (pl. de Lluís Companys)
157,ES0584A,o3,68,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-18:00:00,Montcada i Reixac (pl. de Lluís Companys)
158,ES0584A,o3,69,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-19:00:00,Montcada i Reixac (pl. de Lluís Companys)
159,ES0584A,o3,65,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-20:00:00,Montcada i Reixac (pl. de Lluís Companys)
160,ES0584A,o3,51,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-21:00:00,Montcada i Reixac (pl. de Lluís Companys)
161,ES0584A,o3,20,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-22:00:00,Montcada i Reixac (pl. de Lluís Companys)
162,ES0584A,o3,3,ES,Barcelona,41.482016278467,2.188296656,2020_03_07-23:00:00,Montcada i Reixac (pl. de Lluís Companys)
163,ES0584A,o3,5,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-00:00:00,Montcada i Reixac (pl. de Lluís Companys)
164,ES0584A,o3,8,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-01:00:00,Montcada i Reixac (pl. de Lluís Companys)
165,ES0584A,o3,9,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-02:00:00,Montcada i Reixac (pl. de Lluís Companys)
166,ES0584A,o3,4,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-03:00:00,Montcada i Reixac (pl. de Lluís Companys)
167,ES0584A,o3,4,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-04:00:00,Montcada i Reixac (pl. de Lluís Companys)
168,ES0584A,o3,5,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-05:00:00,Montcada i Reixac (pl. de Lluís Companys)
169,ES0584A,o3,6,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-06:00:00,Montcada i Reixac (pl. de Lluís Companys)
170,ES0584A,o3,4,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-07:00:00,Montcada i Reixac (pl. de Lluís Companys)
171,ES0584A,o3,5,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-08:00:00,Montcada i Reixac (pl. de Lluís Companys)
172,ES0584A,o3,7,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-09:00:00,Montcada i Reixac (pl. de Lluís Companys)
173,ES0584A,o3,18,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-10:00:00,Montcada i Reixac (pl. de Lluís Companys)
174,ES0584A,o3,38,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-11:00:00,Montcada i Reixac (pl. de Lluís Companys)
175,ES0584A,o3,48,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-12:00:00,Montcada i Reixac (pl. de Lluís Companys)
176,ES0584A,o3,62,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-13:00:00,Montcada i Reixac (pl. de Lluís Companys)
177,ES0584A,o3,58,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-14:00:00,Montcada i Reixac (pl. de Lluís Companys)
178,ES0584A,o3,59,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-15:00:00,Montcada i Reixac (pl. de Lluís Companys)
179,ES0584A,o3,67,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-16:00:00,Montcada i Reixac (pl. de Lluís Companys)
180,ES0584A,o3,72,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-17:00:00,Montcada i Reixac (pl. de Lluís Companys)
181,ES0584A,o3,67,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-18:00:00,Montcada i Reixac (pl. de Lluís Companys)
182,ES0584A,o3,54,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-19:00:00,Montcada i Reixac (pl. de Lluís Companys)
183,ES0584A,o3,27,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-20:00:00,Montcada i Reixac (pl. de Lluís Companys)
184,ES0584A,o3,29,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-21:00:00,Montcada i Reixac (pl. de Lluís Companys)
185,ES0584A,o3,28,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-22:00:00,Montcada i Reixac (pl. de Lluís Companys)
186,ES0584A,o3,13,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-23:00:00,Montcada i Reixac (pl. de Lluís Companys)
