,location,parameter,value,country,city,latitude,longitude,date,spot
43,ES0694A,o3,68,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-19:00:00,Sant Vicenç dels Horts (Ribot - Sant Miquel)
44,ES0694A,o3,61,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-20:00:00,Sant Vicenç dels Horts (Ribot - Sant Miquel)
45,ES0694A,o3,25,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-21:00:00,Sant Vicenç dels Horts (Ribot - Sant Miquel)
46,ES0694A,o3,27,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-22:00:00,Sant Vicenç dels Horts (Ribot - Sant Miquel)
47,ES0694A,o3,14,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-23:00:00,Sant Vicenç dels Horts (Ribot - Sant Miquel)
48,ES1018A,o3,59,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-00:00:00,Terrassa (Pare Alegre)
49,ES1018A,o3,48,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-01:00:00,Terrassa (Pare Alegre)
50,ES1018A,o3,35,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-02:00:00,Terrassa (Pare Alegre)
51,ES1018A,o3,48,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-03:00:00,Terrassa (Pare Alegre)
52,ES1018A,o3,56,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-04:00:00,Terrassa (Pare Alegre)
53,ES1018A,o3,53,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-05:00:00,Terrassa (Pare Alegre)
54,ES1018A,o3,45,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-06:00:00,Terrassa (Pare Alegre)
55,ES1018A,o3,41,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-07:00:00,Terrassa (Pare Alegre)
56,ES1018A,o3,31,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-08:00:00,Terrassa (Pare Alegre)
57,ES1018A,o3,39,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-09:00:00,Terrassa (Pare Alegre)
58,ES1018A,o3,48,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-10:00:00,Terrassa (Pare Alegre)
59,ES1018A,o3,54,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-11:00:00,Terrassa (Pare Alegre)
60,ES1018A,o3,56,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-12:00:00,Terrassa (Pare Alegre)
61,ES1018A,o3,61,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-13:00:00,Terrassa (Pare Alegre)
62,ES1018A,o3,67,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-14:00:00,Terrassa (Pare Alegre)
63,ES1018A,o3,75,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-15:00:00,Terrassa (Pare Alegre)
64,ES1018A,o3,78,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-16:00:00,Terrassa (Pare Alegre)
65,ES1018A,o3,80,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-17:00:00,Terrassa (Pare Alegre)
66,ES1018A,o3,57,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-18:00:00,Terrassa (Pare Alegre)
67,ES1018A,o3,59,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-19:00:00,Terrassa (Pare Alegre)
68,ES1018A,o3,60,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-20:00:00,Terrassa (Pare Alegre)
69,ES1018A,o3,44,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-21:00:00,Terrassa (Pare Alegre)
70,ES1018A,o3,28,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-22:00:00,Terrassa (Pare Alegre)
71,ES1018A,o3,17,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-23:00:00,Terrassa (Pare Alegre)
72,ES1125A,o3,36,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-00:00:00,Manresa (pl. d'Espanya)
73,ES1125A,o3,28,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-01:00:00,Manresa (pl. d'Espanya)
74,ES1125A,o3,29,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-02:00:00,Manresa (pl. d'Espanya)
75,ES1125A,o3,26,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-03:00:00,Manresa (pl. d'Espanya)
76,ES1125A,o3,26,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-04:00:00,Manresa (pl. d'Espanya)
77,ES1125A,o3,24,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-05:00:00,Manresa (pl. d'Espanya)
78,ES1125A,o3,21,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-06:00:00,Manresa (pl. d'Espanya)
79,ES1125A,o3,17,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-07:00:00,Manresa (pl. d'Espanya)
80,ES1125A,o3,16,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-08:00:00,Manresa (pl. d'Espanya)
81,ES1125A,o3,16,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-09:00:00,Manresa (pl. d'Espanya)
82,ES1125A,o3,27,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-10:00:00,Manresa (pl. d'Espanya)
83,ES1125A,o3,45,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-11:00:00,Manresa (pl. d'Espanya)
84,ES1125A,o3,53,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-12:00:00,Manresa (pl. d'Espanya)
85,ES1125A,o3,58,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-13:00:00,Manresa (pl. d'Espanya)
86,ES1125A,o3,68,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-14:00:00,Manresa (pl. d'Espanya)
87,ES1125A,o3,77,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-15:00:00,Manresa (pl. d'Espanya)
88,ES1125A,o3,80,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-16:00:00,Manresa (pl. d'Espanya)
89,ES1125A,o3,72,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-18:00:00,Manresa (pl. d'Espanya)
90,ES1125A,o3,51,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-19:00:00,Manresa (pl. d'Espanya)
91,ES1125A,o3,28,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-20:00:00,Manresa (pl. d'Espanya)
92,ES1125A,o3,17,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-21:00:00,Manresa (pl. d'Espanya)
93,ES1125A,o3,25,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-22:00:00,Manresa (pl. d'Espanya)
94,ES1125A,o3,23,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-23:00:00,Manresa (pl. d'Espanya)
95,ES1135A,o3,29,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-00:00:00,Igualada (la Masuca)
96,ES1135A,o3,25,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-01:00:00,Igualada (la Masuca)
97,ES1135A,o3,29,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-02:00:00,Igualada (la Masuca)
98,ES1135A,o3,22,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-03:00:00,Igualada (la Masuca)
99,ES1135A,o3,19,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-04:00:00,Igualada (la Masuca)
100,ES1135A,o3,12,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-05:00:00,Igualada (la Masuca)
101,ES1135A,o3,9,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-06:00:00,Igualada (la Masuca)
102,ES1135A,o3,15,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-07:00:00,Igualada (la Masuca)
103,ES1135A,o3,15,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-08:00:00,Igualada (la Masuca)
104,ES1135A,o3,18,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-09:00:00,Igualada (la Masuca)
105,ES1135A,o3,32,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-10:00:00,Igualada (la Masuca)
106,ES1135A,o3,62,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-11:00:00,Igualada (la Masuca)
107,ES1135A,o3,63,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-12:00:00,Igualada (la Masuca)
108,ES1135A,o3,68,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-13:00:00,Igualada (la Masuca)
109,ES1135A,o3,73,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-14:00:00,Igualada (la Masuca)
110,ES1135A,o3,78,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-15:00:00,Igualada (la Masuca)
111,ES1135A,o3,78,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-16:00:00,Igualada (la Masuca)
112,ES1135A,o3,79,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-17:00:00,Igualada (la Masuca)
113,ES1135A,o3,74,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-18:00:00,Igualada (la Masuca)
114,ES1135A,o3,58,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-19:00:00,Igualada (la Masuca)
115,ES1135A,o3,39,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-20:00:00,Igualada (la Masuca)
116,ES1135A,o3,33,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-21:00:00,Igualada (la Masuca)
117,ES1135A,o3,8,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-22:00:00,Igualada (la Masuca)
118,ES1135A,o3,8,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-23:00:00,Igualada (la Masuca)
119,ES1148A,o3,36,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-00:00:00,Sant Adrià de Besòs (Olímpic)
120,ES1148A,o3,5,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-01:00:00,Sant Adrià de Besòs (Olímpic)
121,ES1148A,o3,4,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-02:00:00,Sant Adrià de Besòs (Olímpic)
122,ES1148A,o3,5,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-03:00:00,Sant Adrià de Besòs (Olímpic)
123,ES1148A,o3,7,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-04:00:00,Sant Adrià de Besòs (Olímpic)
124,ES1148A,o3,6,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-05:00:00,Sant Adrià de Besòs (Olímpic)
125,ES1148A,o3,10,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-06:00:00,Sant Adrià de Besòs (Olímpic)
126,ES1148A,o3,4,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-07:00:00,Sant Adrià de Besòs (Olímpic)
127,ES1148A,o3,7,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-08:00:00,Sant Adrià de Besòs (Olímpic)
128,ES1148A,o3,17,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-09:00:00,Sant Adrià de Besòs (Olímpic)
129,ES1148A,o3,27,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-10:00:00,Sant Adrià de Besòs (Olímpic)
130,ES1148A,o3,48,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-11:00:00,Sant Adrià de Besòs (Olímpic)
131,ES1148A,o3,46,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-12:00:00,Sant Adrià de Besòs (Olímpic)
132,ES1148A,o3,66,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-13:00:00,Sant Adrià de Besòs (Olímpic)
133,ES1148A,o3,79,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-14:00:00,Sant Adrià de Besòs (Olímpic)
134,ES1148A,o3,81,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-15:00:00,Sant Adrià de Besòs (Olímpic)
135,ES1148A,o3,87,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-16:00:00,Sant Adrià de Besòs (Olímpic)
136,ES1148A,o3,93,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-17:00:00,Sant Adrià de Besòs (Olímpic)
137,ES1148A,o3,81,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-18:00:00,Sant Adrià de Besòs (Olímpic)
138,ES1148A,o3,71,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-19:00:00,Sant Adrià de Besòs (Olímpic)
139,ES1148A,o3,52,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-20:00:00,Sant Adrià de Besòs (Olímpic)
140,ES1148A,o3,29,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-21:00:00,Sant Adrià de Besòs (Olímpic)
141,ES1148A,o3,8,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-22:00:00,Sant Adrià de Besòs (Olímpic)
142,ES1148A,o3,4,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-23:00:00,Sant Adrià de Besòs (Olímpic)
143,ES1222A,o3,32,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-00:00:00,Santa Maria de Palautordera (Martí Boada)
144,ES1222A,o3,40,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-01:00:00,Santa Maria de Palautordera (Martí Boada)
145,ES1222A,o3,43,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-02:00:00,Santa Maria de Palautordera (Martí Boada)
146,ES1222A,o3,41,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-03:00:00,Santa Maria de Palautordera (Martí Boada)
147,ES1222A,o3,35,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-04:00:00,Santa Maria de Palautordera (Martí Boada)
148,ES1222A,o3,28,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-05:00:00,Santa Maria de Palautordera (Martí Boada)
149,ES1222A,o3,24,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-06:00:00,Santa Maria de Palautordera (Martí Boada)
150,ES1222A,o3,18,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-07:00:00,Santa Maria de Palautordera (Martí Boada)
151,ES1222A,o3,18,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-08:00:00,Santa Maria de Palautordera (Martí Boada)
152,ES1222A,o3,25,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-09:00:00,Santa Maria de Palautordera (Martí Boada)
153,ES1222A,o3,40,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-10:00:00,Santa Maria de Palautordera (Martí Boada)
154,ES1222A,o3,54,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-11:00:00,Santa Maria de Palautordera (Martí Boada)
155,ES1222A,o3,53,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-12:00:00,Santa Maria de Palautordera (Martí Boada)
156,ES1222A,o3,60,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-13:00:00,Santa Maria de Palautordera (Martí Boada)
157,ES1222A,o3,68,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-14:00:00,Santa Maria de Palautordera (Martí Boada)
158,ES1222A,o3,72,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-15:00:00,Santa Maria de Palautordera (Martí Boada)
159,ES1222A,o3,71,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-16:00:00,Santa Maria de Palautordera (Martí Boada)
160,ES1222A,o3,74,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-17:00:00,Santa Maria de Palautordera (Martí Boada)
161,ES1222A,o3,68,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-18:00:00,Santa Maria de Palautordera (Martí Boada)
