CODI MESURAMENT,CODI EOI,PROVINCIA,CODI MUNICIPI,CODI ESTACIÓ,NOM ESTACIÓ,MUNICIPI,LATITUD,LONGITUD,ALTITUD,TIPUS ESTACIÓ,ÀREA URBANA,MAGNITUD,CONTAMINANT,UNITATS,PUNT MOSTREIG,ANY,MES,DIA,DATA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,Georeferència
08125013_10_20200209,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,9,09/02/2020,26,V,25,V,26,V,22,V,24,V,21,V,22,V,20,V,26,V,26,V,30,V,27,V,19,V,34,V,35,V,27,V,24,V,18,V,15,V,16,V,17,V,19,V,23,V,,N,"(41.469826, 2.1758358)"
08125013_10_20200210,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,10,10/02/2020,,N,,N,10,V,15,V,10,V,10,V,9,V,13,V,23,V,20,V,21,V,22,V,19,V,16,V,14,V,14,V,16,V,19,V,15,V,39,V,28,V,25,V,26,V,27,V,"(41.469826, 2.1758358)"
08125013_10_20200229,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,29,29/02/2020,23,V,25,V,25,V,24,V,21,V,22,V,20,V,25,V,34,V,44,V,52,V,56,V,92,V,101,V,98,V,86,V,84,V,82,V,76,V,76,V,72,V,72,V,76,V,76,V,"(41.469826, 2.1758358)"
08125013_10_20200225,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,25,25/02/2020,20,V,33,V,29,V,27,V,29,V,31,V,35,V,39,V,60,V,71,V,61,V,61,V,40,V,26,V,21,V,26,V,26,V,27,V,25,V,26,V,26,V,24,V,29,V,30,V,"(41.469826, 2.1758358)"
08125013_10_20200228,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,28,28/02/2020,27,V,31,V,26,V,24,V,20,V,22,V,28,V,34,V,29,V,40,V,16,V,29,V,27,V,26,V,25,V,24,V,25,V,28,V,22,V,25,V,27,V,25,V,26,V,23,V,"(41.469826, 2.1758358)"
08125013_10_20200226,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,26,26/02/2020,33,V,31,V,28,V,26,V,33,V,32,V,31,V,32,V,22,V,16,V,13,V,19,V,26,V,17,V,21,V,47,V,40,V,29,V,33,V,23,V,17,V,18,V,20,V,19,V,"(41.469826, 2.1758358)"
08125013_10_20200219,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,19,19/02/2020,12,V,16,V,15,V,18,V,18,V,14,V,16,V,23,V,32,V,29,V,18,V,16,V,11,V,22,V,22,V,18,V,17,V,15,V,33,V,27,V,19,V,20,V,25,V,25,V,"(41.469826, 2.1758358)"
08125013_10_20200227,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,27,27/02/2020,15,V,17,V,18,V,18,V,15,V,10,V,9,V,15,V,16,V,11,V,14,V,16,V,21,V,28,V,39,V,36,V,42,V,39,V,42,V,38,V,29,V,21,V,21,V,22,V,"(41.469826, 2.1758358)"
08125013_10_20200224,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,24,24/02/2020,28,V,27,V,26,V,24,V,24,V,27,V,29,V,38,V,51,V,34,V,29,V,28,V,30,V,54,V,37,V,37,V,38,V,35,V,40,V,45,V,36,V,23,V,24,V,23,V,"(41.469826, 2.1758358)"
08125013_10_20200223,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,23,23/02/2020,32,V,33,V,33,V,28,V,27,V,25,V,24,V,21,V,23,V,,N,31,V,31,V,20,V,25,V,28,V,29,V,30,V,29,V,40,V,22,V,21,V,19,V,26,V,31,V,"(41.469826, 2.1758358)"
08125013_10_20200222,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,22,22/02/2020,28,V,31,V,30,V,29,V,29,V,31,V,31,V,32,V,34,V,40,V,33,V,29,V,26,V,20,V,24,V,24,V,25,V,25,V,21,V,27,V,26,V,25,V,30,V,36,V,"(41.469826, 2.1758358)"
08125013_10_20200221,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,21,21/02/2020,27,V,26,V,22,V,20,V,21,V,24,V,24,V,22,V,31,V,52,V,49,V,,N,35,V,34,V,25,V,20,V,27,V,26,V,29,V,27,V,16,V,22,V,25,V,22,V,"(41.469826, 2.1758358)"
08125013_10_20200220,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,20,20/02/2020,,N,,N,19,V,20,V,17,V,20,V,21,V,25,V,42,V,46,V,39,V,14,V,18,V,11,V,18,V,38,V,22,V,32,V,30,V,38,V,31,V,26,V,17,V,23,V,"(41.469826, 2.1758358)"
08125013_10_20200218,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,18,18/02/2020,15,V,15,V,6,V,4,V,3,V,3,V,4,V,8,V,15,V,17,V,18,V,21,V,21,V,10,V,3,V,13,V,12,V,15,V,15,V,13,V,13,V,17,V,19,V,16,V,"(41.469826, 2.1758358)"
08125013_10_20200217,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,17,17/02/2020,17,V,18,V,16,V,16,V,12,V,15,V,17,V,26,V,32,V,29,V,33,V,33,V,25,V,45,V,36,V,33,V,32,V,25,V,27,V,30,V,24,V,22,V,16,V,15,V,"(41.469826, 2.1758358)"
08125013_10_20200216,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,16,16/02/2020,21,V,18,V,16,V,17,V,18,V,12,V,17,V,20,V,18,V,23,V,17,V,18,V,11,V,19,V,28,V,,N,,N,,N,13,V,20,V,21,V,26,V,24,V,22,V,"(41.469826, 2.1758358)"
08125013_10_20200215,8125013,8,125,13,Montcada i Reixac (Can Sant Joan),Montcada i Reixac,41.469826,2.1758358,29,industrial,suburban,10,PM10,µg/m3,08125013_10_47,2020,2,15,15/02/2020,26,V,25,V,27,V,29,V,23,V,17,V,13,V,12,V,13,V,15,V,14,V,17,V,33,V,36,V,27,V,25,V,21,V,19,V,15,V,22,V,19,V,26,V,33,V,26,V,"(41.469826, 2.1758358)"
08184006_10_20200201,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,1,01/02/2020,14,V,15,V,15,V,13,V,8,V,18,V,15,V,8,V,8,V,11,V,24,V,21,V,16,V,12,V,8,V,7,V,7,V,7,V,17,V,24,V,28,V,24,V,26,V,25,V,"(41.492115, 2.0424972)"
08184006_10_20200229,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,29,29/02/2020,18,V,19,V,24,V,19,V,18,V,19,V,23,V,33,V,36,V,49,V,67,V,89,V,99,V,101,V,102,V,96,V,83,V,85,V,77,V,81,V,86,V,90,V,84,V,81,V,"(41.492115, 2.0424972)"
08184006_10_20200228,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,28,28/02/2020,16,V,11,V,11,V,10,V,9,V,11,V,16,V,28,V,39,V,41,V,14,V,22,V,22,V,20,V,20,V,19,V,19,V,20,V,19,V,27,V,22,V,35,V,35,V,29,V,"(41.492115, 2.0424972)"
08184006_10_20200225,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,25,25/02/2020,28,V,25,V,24,V,22,V,23,V,25,V,23,V,26,V,41,V,36,V,40,V,,N,60,V,44,V,41,V,31,V,30,V,32,V,30,V,28,V,26,V,31,V,32,V,36,V,"(41.492115, 2.0424972)"
08184006_10_20200210,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,10,10/02/2020,22,V,17,V,13,V,14,V,11,V,7,V,9,V,12,V,23,V,32,V,15,V,14,V,12,V,11,V,8,V,11,V,12,V,13,V,14,V,18,V,23,V,19,V,19,V,25,V,"(41.492115, 2.0424972)"
08184006_10_20200209,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,9,09/02/2020,22,V,20,V,19,V,18,V,19,V,20,V,20,V,16,V,19,V,27,V,17,V,18,V,,N,,N,26,V,23,V,19,V,23,V,24,V,21,V,21,V,21,V,21,V,19,V,"(41.492115, 2.0424972)"
08184006_10_20200208,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,8,08/02/2020,32,V,31,V,27,V,22,V,20,V,15,V,15,V,17,V,24,V,27,V,29,V,28,V,14,V,15,V,19,V,23,V,26,V,21,V,20,V,21,V,23,V,30,V,28,V,22,V,"(41.492115, 2.0424972)"
08184006_10_20200207,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,7,07/02/2020,26,V,22,V,18,V,21,V,20,V,18,V,26,V,33,V,46,V,55,V,52,V,31,V,26,V,13,V,15,V,23,V,22,V,22,V,19,V,19,V,21,V,21,V,18,V,28,V,"(41.492115, 2.0424972)"
08184006_10_20200206,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,6,06/02/2020,17,V,17,V,16,V,16,V,17,V,19,V,20,V,24,V,37,V,38,V,25,V,22,V,18,V,25,V,19,V,18,V,19,V,17,V,25,V,23,V,30,V,33,V,36,V,31,V,"(41.492115, 2.0424972)"
08184006_10_20200205,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,5,05/02/2020,12,V,7,V,7,V,7,V,8,V,9,V,12,V,22,V,38,V,41,V,16,V,9,V,10,V,10,V,9,V,9,V,9,V,11,V,15,V,28,V,34,V,21,V,19,V,17,V,"(41.492115, 2.0424972)"
08184006_10_20200204,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,4,04/02/2020,37,V,42,V,36,V,33,V,38,V,35,V,31,V,30,V,32,V,29,V,29,V,29,V,26,V,22,V,22,V,26,V,55,V,45,V,33,V,28,V,26,V,29,V,26,V,21,V,"(41.492115, 2.0424972)"
08184006_10_20200203,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,3,03/02/2020,9,V,8,V,8,V,8,V,7,V,10,V,13,V,10,V,14,V,31,V,,N,,N,19,V,16,V,17,V,21,V,25,V,46,V,44,V,32,V,28,V,32,V,32,V,35,V,"(41.492115, 2.0424972)"
08184006_10_20200202,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,2,02/02/2020,21,V,22,V,20,V,19,V,20,V,11,V,12,V,13,V,13,V,17,V,10,V,9,V,7,V,7,V,7,V,8,V,6,V,5,V,7,V,8,V,10,V,9,V,9,V,11,V,"(41.492115, 2.0424972)"
08184006_10_20200226,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,26,26/02/2020,29,V,31,V,28,V,19,V,6,V,15,V,11,V,10,V,13,V,13,V,10,V,17,V,35,V,30,V,33,V,38,V,37,V,28,V,32,V,39,V,24,V,19,V,19,V,20,V,"(41.492115, 2.0424972)"
08184006_10_20200227,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,27,27/02/2020,22,V,16,V,16,V,15,V,14,V,15,V,13,V,13,V,9,V,,N,,N,,N,16,V,17,V,22,V,25,V,25,V,31,V,40,V,36,V,24,V,16,V,11,V,16,V,"(41.492115, 2.0424972)"
08184006_10_20200224,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,24,24/02/2020,26,V,25,V,23,V,20,V,22,V,21,V,24,V,25,V,35,V,25,V,23,V,24,V,24,V,21,V,23,V,36,V,38,V,34,V,38,V,44,V,19,V,18,V,19,V,24,V,"(41.492115, 2.0424972)"
08184006_10_20200223,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,23,23/02/2020,30,V,30,V,31,V,28,V,25,V,25,V,22,V,20,V,24,V,16,V,20,V,18,V,17,V,20,V,22,V,21,V,21,V,14,V,23,V,28,V,23,V,28,V,27,V,28,V,"(41.492115, 2.0424972)"
08184006_10_20200222,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,22,22/02/2020,27,V,26,V,24,V,23,V,23,V,24,V,27,V,29,V,36,V,42,V,44,V,35,V,26,V,23,V,20,V,20,V,20,V,26,V,29,V,31,V,38,V,31,V,31,V,30,V,"(41.492115, 2.0424972)"
08184006_10_20200219,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,19,19/02/2020,22,V,21,V,20,V,17,V,15,V,13,V,10,V,15,V,21,V,21,V,12,V,11,V,11,V,8,V,11,V,8,V,10,V,17,V,19,V,22,V,26,V,25,V,25,V,30,V,"(41.492115, 2.0424972)"
08184006_10_20200221,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,21,21/02/2020,24,V,25,V,22,V,20,V,24,V,26,V,29,V,24,V,33,V,43,V,28,V,21,V,24,V,20,V,22,V,23,V,27,V,32,V,35,V,32,V,20,V,19,V,20,V,25,V,"(41.492115, 2.0424972)"
08184006_10_20200220,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,20,20/02/2020,27,V,28,V,24,V,20,V,18,V,15,V,17,V,18,V,27,V,24,V,20,V,20,V,15,V,16,V,18,V,19,V,29,V,30,V,25,V,21,V,18,V,18,V,21,V,23,V,"(41.492115, 2.0424972)"
08184006_10_20200218,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,18,18/02/2020,13,V,18,V,13,V,6,V,1,V,1,V,2,V,4,V,10,V,14,V,6,V,7,V,8,V,9,V,6,V,10,V,14,V,13,V,16,V,21,V,18,V,16,V,22,V,22,V,"(41.492115, 2.0424972)"
08184006_10_20200217,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,17,17/02/2020,19,V,19,V,18,V,19,V,18,V,17,V,19,V,20,V,28,V,27,V,26,V,24,V,,N,,N,,N,23,V,26,V,34,V,28,V,23,V,20,V,18,V,19,V,17,V,"(41.492115, 2.0424972)"
08184006_10_20200216,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,16,16/02/2020,20,V,21,V,20,V,15,V,16,V,15,V,16,V,17,V,17,V,16,V,19,V,19,V,14,V,14,V,16,V,18,V,17,V,17,V,21,V,26,V,33,V,25,V,17,V,16,V,"(41.492115, 2.0424972)"
08184006_10_20200215,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,15,15/02/2020,33,V,27,V,36,V,27,V,20,V,14,V,12,V,9,V,11,V,11,V,11,V,15,V,18,V,21,V,32,V,29,V,28,V,21,V,22,V,28,V,22,V,20,V,21,V,22,V,"(41.492115, 2.0424972)"
08184006_10_20200214,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,14,14/02/2020,20,V,20,V,19,V,26,V,32,V,27,V,26,V,26,V,33,V,44,V,38,V,39,V,42,V,34,V,30,V,33,V,32,V,34,V,36,V,38,V,35,V,34,V,36,V,35,V,"(41.492115, 2.0424972)"
08184006_10_20200213,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,13,13/02/2020,9,V,10,V,10,V,10,V,9,V,10,V,7,V,6,V,15,V,11,V,13,V,13,V,12,V,11,V,11,V,12,V,13,V,13,V,16,V,14,V,16,V,24,V,22,V,20,V,"(41.492115, 2.0424972)"
08184006_10_20200212,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,12,12/02/2020,22,V,25,V,24,V,23,V,25,V,27,V,30,V,37,V,34,V,14,V,14,V,17,V,17,V,18,V,18,V,14,V,14,V,20,V,22,V,18,V,16,V,12,V,10,V,11,V,"(41.492115, 2.0424972)"
08184006_10_20200211,8184006,8,184,6,Rubí,Rubí,41.492115,2.0424972,171,background,suburban,10,PM10,µg/m3,08184006_10_47,2020,2,11,11/02/2020,22,V,23,V,26,V,16,V,17,V,20,V,12,V,11,V,20,V,28,V,29,V,20,V,19,V,21,V,29,V,29,V,21,V,28,V,25,V,24,V,23,V,22,V,23,V,23,V,"(41.492115, 2.0424972)"
08187012_10_20200202,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,2,02/02/2020,14,V,13,V,16,V,9,V,14,V,7,V,11,V,15,V,20,V,20,V,18,V,14,V,10,V,13,V,8,V,11,V,11,V,14,V,20,V,19,V,32,V,22,V,14,V,16,V,"(41.561214, 2.1011107)"
08187012_10_20200201,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,1,01/02/2020,16,V,10,V,10,V,14,V,8,V,10,V,9,V,7,V,14,V,17,V,23,V,22,V,20,V,17,V,15,V,13,V,16,V,23,V,38,V,42,V,30,V,27,V,20,V,18,V,"(41.561214, 2.1011107)"
08187012_10_20200211,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,11,11/02/2020,12,V,9,V,7,V,11,V,16,V,17,V,25,V,28,V,36,V,40,V,34,V,26,V,27,V,26,V,29,V,26,V,27,V,35,V,46,V,41,V,44,V,43,V,38,V,32,V,"(41.561214, 2.1011107)"
08187012_10_20200212,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,12,12/02/2020,33,V,30,V,30,V,13,V,14,V,19,V,19,V,27,V,34,V,26,V,29,V,32,V,32,V,28,V,26,V,29,V,27,V,33,V,30,V,22,V,23,V,21,V,17,V,13,V,"(41.561214, 2.1011107)"
08187012_10_20200213,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,13,13/02/2020,9,V,10,V,10,V,8,V,7,V,8,V,10,V,18,V,26,V,34,V,26,V,25,V,23,V,24,V,20,V,20,V,21,V,24,V,28,V,33,V,31,V,36,V,31,V,22,V,"(41.561214, 2.1011107)"
08187012_10_20200214,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,14,14/02/2020,18,V,14,V,14,V,15,V,14,V,19,V,23,V,28,V,35,V,35,V,34,V,31,V,33,V,51,V,45,V,38,V,45,V,53,V,49,V,53,V,52,V,50,V,49,V,47,V,"(41.561214, 2.1011107)"
08187012_10_20200215,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,15,15/02/2020,37,V,29,V,25,V,25,V,14,V,9,V,12,V,21,V,21,V,27,V,27,V,29,V,29,V,21,V,26,V,39,V,36,V,36,V,37,V,37,V,36,V,33,V,30,V,30,V,"(41.561214, 2.1011107)"
08187012_10_20200216,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,16,16/02/2020,28,V,27,V,24,V,21,V,19,V,19,V,20,V,20,V,20,V,19,V,25,V,25,V,20,V,20,V,22,V,21,V,21,V,21,V,28,V,33,V,28,V,24,V,22,V,21,V,"(41.561214, 2.1011107)"
08187012_10_20200217,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,17,17/02/2020,21,V,22,V,24,V,24,V,23,V,25,V,26,V,28,V,32,V,34,V,41,V,36,V,31,V,27,V,23,V,25,V,51,V,48,V,48,V,45,V,36,V,34,V,28,V,23,V,"(41.561214, 2.1011107)"
08187012_10_20200218,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,18,18/02/2020,22,V,21,V,11,V,4,V,3,V,10,V,15,V,18,V,21,V,24,V,21,V,,N,,N,,N,24,V,25,V,28,V,30,V,31,V,39,V,32,V,28,V,25,V,23,V,"(41.561214, 2.1011107)"
08187012_10_20200220,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,20,20/02/2020,15,V,12,V,11,V,10,V,10,V,15,V,22,V,23,V,44,V,68,V,60,V,46,V,23,V,24,V,24,V,27,V,31,V,31,V,35,V,46,V,42,V,32,V,27,V,21,V,"(41.561214, 2.1011107)"
08187012_10_20200221,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,21,21/02/2020,20,V,18,V,17,V,14,V,15,V,18,V,24,V,39,V,43,V,42,V,60,V,63,V,33,V,29,V,31,V,32,V,35,V,31,V,34,V,30,V,29,V,36,V,42,V,35,V,"(41.561214, 2.1011107)"
08187012_10_20200222,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,22,22/02/2020,33,V,29,V,29,V,27,V,24,V,21,V,25,V,29,V,36,V,42,V,42,V,37,V,42,V,33,V,32,V,28,V,29,V,33,V,39,V,53,V,42,V,38,V,37,V,25,V,"(41.561214, 2.1011107)"
08187012_10_20200223,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,23,23/02/2020,26,V,21,V,19,V,23,V,14,V,15,V,18,V,24,V,32,V,36,V,41,V,36,V,26,V,21,V,25,V,22,V,25,V,26,V,32,V,34,V,35,V,34,V,27,V,24,V,"(41.561214, 2.1011107)"
08187012_10_20200224,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,24,24/02/2020,21,V,22,V,17,V,14,V,15,V,23,V,39,V,50,V,59,V,63,V,65,V,77,V,45,V,37,V,23,V,25,V,33,V,48,V,60,V,52,V,41,V,41,V,36,V,29,V,"(41.561214, 2.1011107)"
08187012_10_20200219,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,19,19/02/2020,19,V,15,V,12,V,11,V,11,V,11,V,14,V,15,V,21,V,19,V,21,V,21,V,21,V,21,V,16,V,18,V,18,V,33,V,34,V,40,V,35,V,27,V,24,V,20,V,"(41.561214, 2.1011107)"
08187012_10_20200226,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,26,26/02/2020,36,V,29,V,24,V,25,V,29,V,26,V,14,V,31,V,34,V,20,V,17,V,31,V,25,V,25,V,36,V,41,V,,N,33,V,41,V,36,V,30,V,35,V,34,V,25,V,"(41.561214, 2.1011107)"
08187012_10_20200227,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,27,27/02/2020,23,V,20,V,22,V,18,V,16,V,18,V,24,V,23,V,19,V,21,V,21,V,22,V,40,V,38,V,44,V,36,V,39,V,40,V,45,V,42,V,35,V,28,V,23,V,20,V,"(41.561214, 2.1011107)"
08187012_10_20200229,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,29,29/02/2020,27,V,19,V,23,V,20,V,20,V,21,V,22,V,30,V,39,V,54,V,89,V,108,V,106,V,102,V,105,V,102,V,96,V,92,V,85,V,85,V,86,V,82,V,85,V,84,V,"(41.561214, 2.1011107)"
08187012_10_20200228,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,28,28/02/2020,18,V,13,V,15,V,15,V,14,V,16,V,23,V,26,V,37,V,37,V,29,V,35,V,46,V,44,V,41,V,40,V,33,V,39,V,37,V,37,V,37,V,39,V,41,V,33,V,"(41.561214, 2.1011107)"
08187012_10_20200225,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,25,25/02/2020,21,V,19,V,18,V,19,V,23,V,29,V,40,V,52,V,68,V,88,V,78,V,82,V,50,V,50,V,47,V,45,V,43,V,46,V,40,V,38,V,42,V,46,V,50,V,40,V,"(41.561214, 2.1011107)"
08187012_10_20200210,8187012,8,187,12,Sabadell,Sabadell,41.561214,2.1011107,210,traffic,urban,10,PM10,µg/m3,08187012_10_47,2020,2,10,10/02/2020,15,V,15,V,14,V,10,V,8,V,13,V,15,V,25,V,41,V,35,V,30,V,24,V,22,V,20,V,16,V,14,V,18,V,20,V,24,V,28,V,50,V,34,V,24,V,18,V,"(41.561214, 2.1011107)"
