CODI MESURAMENT,CODI EOI,PROVINCIA,CODI MUNICIPI,CODI ESTACIÓ,NOM ESTACIÓ,MUNICIPI,LATITUD,LONGITUD,ALTITUD,TIPUS ESTACIÓ,ÀREA URBANA,MAGNITUD,CONTAMINANT,UNITATS,PUNT MOSTREIG,ANY,MES,DIA,DATA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,Georeferència
08019058_10_20200331,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,10,PM10,µg/m3,08019058_10_47,2020,3,31,31/03/2020,7,V,6,V,7,V,5,V,7,V,6,V,7,V,11,V,10,V,10,V,11,V,13,V,13,V,11,V,12,V,13,V,12,V,9,V,8,V,10,V,13,V,16,V,15,V,15,V,
08019058_10_20200306,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,10,PM10,µg/m3,08019058_10_47,2020,3,6,06/03/2020,4,V,4,V,3,V,2,V,5,V,5,V,7,V,6,V,6,V,12,V,10,V,9,V,13,V,12,V,12,V,12,V,11,V,,N,,N,,N,,N,,N,,N,,N,
08019058_10_20200305,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,10,PM10,µg/m3,08019058_10_47,2020,3,5,05/03/2020,17,V,16,V,14,V,13,V,9,V,5,V,8,V,8,V,9,V,13,V,16,V,18,V,20,V,15,V,11,V,15,V,17,V,4,V,4,V,8,V,8,V,9,V,8,V,7,V,
08019058_10_20200320,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,10,PM10,µg/m3,08019058_10_47,2020,3,20,20/03/2020,14,V,12,V,10,V,9,V,6,V,7,V,13,V,16,V,10,V,16,V,16,V,16,V,13,V,10,V,13,V,16,V,10,V,13,V,15,V,15,V,15,V,15,V,2,V,11,V,
08019058_10_20200319,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,10,PM10,µg/m3,08019058_10_47,2020,3,19,19/03/2020,18,V,37,V,7,V,22,V,16,V,13,V,15,V,33,V,27,V,31,V,24,V,25,V,15,V,13,V,12,V,13,V,16,V,14,V,15,V,16,V,15,V,15,V,15,V,14,V,
08019058_10_20200317,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,10,PM10,µg/m3,08019058_10_47,2020,3,17,17/03/2020,8,V,9,V,12,V,12,V,14,V,16,V,18,V,21,V,19,V,17,V,16,V,19,V,20,V,21,V,20,V,25,V,22,V,21,V,23,V,16,V,18,V,12,V,13,V,21,V,
08019058_10_20200318,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,10,PM10,µg/m3,08019058_10_47,2020,3,18,18/03/2020,19,V,19,V,15,V,3,V,11,V,13,V,13,V,15,V,23,V,,N,,N,18,V,23,V,,N,,N,12,V,13,V,14,V,14,V,20,V,7,V,19,V,10,V,13,V,
08019058_10_20200307,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,10,PM10,µg/m3,08019058_10_47,2020,3,7,07/03/2020,1,V,1,V,1,V,1,V,1,V,1,V,2,V,1,V,2,V,4,V,10,V,7,V,5,V,6,V,7,V,9,V,9,V,20,V,22,V,22,V,16,V,13,V,13,V,12,V,
08019058_10_20200308,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,10,PM10,µg/m3,08019058_10_47,2020,3,8,08/03/2020,11,V,9,V,8,V,9,V,10,V,10,V,8,V,6,V,8,V,8,V,10,V,7,V,7,V,12,V,15,V,13,V,14,V,13,V,10,V,8,V,5,V,4,V,7,V,9,V,
08019058_10_20200316,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,10,PM10,µg/m3,08019058_10_47,2020,3,16,16/03/2020,8,V,10,V,9,V,7,V,10,V,11,V,12,V,14,V,15,V,17,V,18,V,14,V,,N,,N,,N,,N,,N,,N,,N,,N,,N,10,V,9,V,10,V,
08019058_10_20200325,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,10,PM10,µg/m3,08019058_10_47,2020,3,25,25/03/2020,13,V,12,V,11,V,10,V,8,V,8,V,9,V,10,V,8,V,11,V,11,V,9,V,10,V,10,V,10,V,15,V,13,V,9,V,10,V,11,V,12,V,10,V,9,V,7,V,
08019058_10_20200311,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,10,PM10,µg/m3,08019058_10_47,2020,3,11,11/03/2020,16,V,14,V,16,V,19,V,18,V,20,V,22,V,23,V,27,V,31,V,26,V,32,V,36,V,33,V,31,V,34,V,32,V,29,V,33,V,17,V,25,V,24,V,25,V,15,V,
08019058_10_20200309,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,10,PM10,µg/m3,08019058_10_47,2020,3,9,09/03/2020,10,V,12,V,12,V,12,V,16,V,14,V,7,V,7,V,8,V,10,V,12,V,6,V,10,V,14,V,18,V,20,V,23,V,16,V,13,V,12,V,14,V,14,V,19,V,21,V,
08101001_10_20200303,8101001,8,101,,,"Hospitalet de Llobregat, l'",41.370476,2.1149993,29,,,10,PM10,µg/m3,08101001_10_47,2020,3,3,03/03/2020,7,V,6,V,6,V,7,V,8,V,8,V,7,V,8,V,11,V,15,V,,N,,N,,N,13,V,8,V,12,V,15,V,25,V,20,V,21,V,26,V,19,V,10,V,8,V,
08101001_10_20200323,8101001,8,101,1,L'Hospitalet de Llobregat,"Hospitalet de Llobregat, l'",41.370476,2.1149993,29,background,urban,10,PM10,µg/m3,08101001_10_47,2020,3,23,23/03/2020,17,V,18,V,17,V,15,V,13,V,15,V,16,V,15,V,18,V,18,V,11,V,13,V,18,V,17,V,19,V,25,V,23,V,30,V,33,V,28,V,28,V,27,V,31,V,29,V,
